"","E5C3_E8","E5C3_L3i","H9_E8","H9_L3i","RUES02_E8","RUES02_L3i"
"MINPP1",1573,2042,2383,1768,1392,1847
"ENSG00000235858",0,0,0,0,0,0
"ENSG00000231060",0,0,0,0,0,4
"ENSG00000230501",0,0,0,0,0,0
"TFAM",4711,8746,7169,7210,5027,6642
"ENSG00000236417",2,0,0,8,5,3
"ENSG00000228280",0,0,0,0,0,1
"RPS3AP5",48,64,88,82,30,32
"ENSG00000268659",0,0,0,0,0,0
"ENSG00000234743",3,5,5,8,5,6
"ENSG00000282952",0,0,0,1,0,0
"PPIAP30",5,1,0,1,0,1
"ENSG00000183055",8,2,3,4,0,0
"GRID1",11,11,36,31,15,32
"CUBNP2",0,0,1,0,0,0
"LINC02653",21,1,19,0,0,0
"ENSG00000230229",0,0,0,0,2,0
"LINC02671",0,16,14,23,0,10
"LINC00857",14,46,10,122,14,50
"ENSG00000224412",0,0,0,0,0,0
"LOC101929662",0,0,0,0,0,0
"ENSG00000285846",0,0,0,0,0,0
"LINC00863",81,369,170,398,80,210
"RPS7P9",0,0,0,0,0,0
"ENSG00000288090",0,0,0,0,0,0
"ENSG00000236606",0,0,0,0,0,0
"CTSLP1",0,0,0,0,0,0
"ENSG00000275015",0,0,0,0,0,0
"ENSG00000227029",0,0,0,0,0,0
"RSU1P3",0,0,0,0,0,0
"LINC01518",4,0,1,0,0,2
"WARS2P1",0,0,0,0,0,0
"ENSG00000238176",0,0,0,0,0,1
"ENSG00000270670",0,0,0,0,0,0
"ENSG00000228938",1,4,3,31,0,2
"ENSG00000236493",7,17,5,73,1,12
"ENSG00000237740",0,0,0,0,0,0
"ENSG00000231569",0,0,0,0,0,0
"MYOF",1337,717,789,5231,186,3532
"BMS1",6571,12973,11212,12051,7125,10112
"ENSG00000225118",0,0,0,0,0,0
"ENSG00000279910",0,0,0,0,0,0
"HHEX",6,48,52,81,14,92
"RPL21P90",0,0,0,0,0,0
"ENSG00000215065",2,2,9,0,1,0
"ENSG00000227679",0,0,0,0,0,0
"ENSG00000288218",0,0,0,0,0,0
"CCSER2",2484,2080,2915,2743,1639,2444
"ENSG00000277479",1,0,0,0,0,1
"REEP3",2276,2403,3899,3005,2383,2648
"RNLS",382,167,609,193,312,112
"LOC124902546",24,53,99,36,27,39
"ARHGAP19-SLIT1",6,1,7,4,4,2
"ENSG00000273497",0,0,0,0,0,0
"ENSG00000229458",0,0,0,0,0,0
"ENSG00000238291",0,0,0,0,0,0
"NRG3-AS1",0,0,0,0,0,0
"ENSG00000231132",0,0,0,0,0,0
"LOC105378402",0,0,0,0,0,0
"ENSG00000214549",0,2,2,2,0,0
"TLL2",169,764,557,264,134,319
"OR6D1P",0,0,1,0,0,0
"ABCD1P2",0,0,0,0,0,0
"ENSG00000272748",2,2,3,3,0,2
"LOC105378333",0,0,0,0,0,0
"NRBF2",2112,1962,2200,1859,1783,1722
"ENSG00000235677",22,12,23,15,10,29
"DYDC1",5,2,5,3,5,0
"CYP2C19",2,0,4,1,0,2
"ENSG00000226412",0,0,0,0,0,0
"ENSG00000287528",3,51,14,4,2,21
"MKNK2P1",0,0,0,0,0,0
"ENSG00000213484",0,2,2,17,0,4
"ENSG00000278992",0,0,0,0,0,0
"LOC124902438",0,2,0,0,4,3
"ENSG00000227683",0,0,0,0,0,0
"CRTAC1",98,38,216,28,80,33
"DHTKD1",6772,5367,10644,4480,6651,4017
"ENSG00000287150",32,16,40,1,6,6
"CYP26C1",12,133,29,12,27,7
"RASSF4",654,808,1477,620,782,973
"ENSG00000233832",0,0,0,0,0,0
"PIK3AP1",263,990,356,529,121,905
"CPN1",35,4,17,100,27,36
"ANKRD2",4,2,2,2,4,3
"APBB1IP",6,8,10,16,0,24
"LINC02664",0,0,0,0,1,0
"FGFBP3",7351,2691,24082,1123,17958,1492
"ENSG00000286373",14,23,25,27,3,17
"KAT6B",1920,3621,3241,2389,2276,2723
"ENSG00000277757",0,0,0,0,0,0
"ENSG00000230425",2,0,0,4,0,2
"ENSG00000277133",0,0,0,0,0,0
"ENSG00000283930",0,0,30,9,0,0
"ZNF25",142,89,148,86,84,130
"LINC02650",0,0,0,0,0,0
"ENSG00000227253",0,7,0,2,0,5
"FGFBP3-AS1",18,9,42,7,28,16
"LINC01375",0,0,0,0,0,0
"ENSG00000224750",0,0,0,0,0,5
"ENSG00000235489",40,52,57,54,32,38
"RPL17P34",24,28,46,47,12,10
"ENSG00000231970",0,0,0,0,0,1
"LOC112268065",0,0,0,0,0,0
"DYDC2",50,50,132,74,108,60
"ENSG00000235810",0,0,0,0,0,0
"MARCHF5",2753,1878,4027,2507,1997,1808
"ENSG00000227475",0,0,0,1,0,0
"ENSG00000226466",0,0,0,0,0,2
"ENSG00000279607",20,17,211,17,24,5
"ENSG00000236556",0,0,0,0,0,0
"SMARCE1P7",0,0,0,0,0,0
"ENSG00000270258",0,0,0,0,0,0
"ZNF25-DT",0,0,0,0,0,0
"CHUK",886,2357,1818,2677,1170,2171
"MAT1A",567,33,747,22,694,94
"SFRP5",96,53,90,68,143,78
"CPEB3",102,151,226,116,111,150
"RPLP1P10",0,0,0,0,0,0
"EXOC6",290,675,897,505,302,439
"BICC1",74,101,99,123,74,72
"ENSG00000230575",0,0,0,0,0,0
"ENSG00000226578",0,5,0,2,1,0
"ENSG00000223428",0,0,0,0,0,0
"RPL7AP50",51,45,66,39,39,30
"CHST3",996,482,1576,1084,881,1283
"MARVELD1",3176,4433,5559,5012,3159,4035
"ENSG00000229485",0,0,0,0,0,0
"RPL7P37",0,4,0,16,0,2
"PHB1P9",47,60,59,29,16,40
"ENSG00000105988",6,17,13,3,7,9
"ENSG00000287732",0,0,0,0,0,0
"ENSG00000235140",1,0,0,0,2,0
"TLK2P2",4,6,4,4,2,7
"LINC01514",0,0,0,0,0,1
"CYP2C23P",0,0,0,0,0,0
"ENSG00000286876",0,0,0,0,0,0
"LOC124902392",4,8,2,0,0,0
"ENSG00000236842",0,0,0,2,0,0
"MRPL35P2",0,11,10,15,4,4
"RPS2P36",0,4,0,0,0,0
"SCD",72309,56719,106271,57123,64358,47243
"ENSG00000270075",0,0,0,0,0,0
"ENSG00000272988",0,0,0,0,0,0
"LINC02659",0,0,0,0,0,0
"ENSG00000232230",0,0,0,0,0,0
"RPL17P35",0,0,0,0,0,0
"HOGA1",5,13,38,2,11,13
"C10orf62",0,0,0,0,0,0
"ENSG00000227851",0,0,0,0,0,0
"BTRC",1845,2900,2999,2534,1822,2444
"DNTT",11,8,4,4,2,8
"POLR3DP1",1,2,0,6,0,0
"ENSG00000236308",5,38,12,26,5,22
"MAPKAPK5P1",0,0,0,0,0,0
"MTND5P17",0,0,0,0,0,0
"ENSG00000224301",0,0,0,0,0,0
"COX7CP4",0,0,0,0,0,0
"EMX2OS",0,2,42,0,0,0
"ENSG00000284951",0,0,0,0,0,0
"ENSG00000205433",0,0,0,0,0,0
"ENSG00000236514",0,1,0,2,0,1
"FAM171A1",3088,5730,5525,6884,3567,4752
"ZNF33A",3016,4045,5354,2970,2804,3347
"DEPP1",59,166,171,422,54,280
"ENSG00000287969",0,2,0,0,2,0
"ENSG00000230967",1,0,1,0,0,0
"MTND5P42",4,0,8,0,4,2
"MORN4",1584,309,2601,387,1358,305
"ENSG00000213260",140,198,183,220,121,177
"GSTO1",5161,10082,4479,7778,2874,6705
"FRAT1",184,802,228,658,250,568
"ENSG00000223993",0,0,0,0,0,0
"MTND4P18",0,0,0,0,0,0
"BLOC1S2",2534,2965,2951,2672,2178,2501
"ENSG00000225155",0,1,0,2,0,0
"RPS19P7",2,0,2,10,0,4
"UBTD1",1523,1558,2171,1531,1412,1421
"LOC124902534",0,0,0,0,0,0
"AVPI1",489,237,595,360,435,228
"ENSG00000287779",0,0,0,0,0,0
"ENSG00000232739",13,14,11,9,12,13
"LINC02641",0,0,4,0,0,0
"RRP12",3883,7673,4943,5885,3686,5607
"LINC03036",5,0,6,1,0,3
"CSTF2T",2602,5443,5498,4889,2832,4371
"ENSG00000275312",0,0,0,0,0,0
"CYP2C61P",0,0,0,0,0,0
"ARHGAP19",4836,4103,7197,3097,3983,2684
"DPCD",542,1155,1050,1070,562,871
"POLL",2138,2243,3089,1730,1790,1867
"RPL21P91",0,0,0,0,0,0
"ENSG00000214807",0,2,4,6,2,0
"ENSG00000270623",0,0,0,0,0,0
"RPS6P15",0,10,0,50,0,4
"ENSG00000227492",6,16,3,8,5,9
"FAM204A",1015,1567,1450,1556,775,1125
"ENSG00000286609",0,0,0,0,0,0
"ENSG00000287077",11,13,43,8,15,6
"FAM53B-AS1",0,3,2,1,0,0
"FBXW4",2685,2306,3928,2566,2565,1918
"LBX1-AS1",0,0,0,0,0,4
"GOLGA7B",8,2,11,17,0,10
"ENSG00000232985",0,0,0,0,0,0
"ENSG00000232728",0,2,0,2,0,0
"DNMBP-AS1",1,0,0,0,2,0
"ENSG00000237592",0,0,0,0,0,0
"ENSG00000236900",0,0,0,0,0,0
"PDCD11",8544,15483,12343,11588,8808,12272
"ENSG00000258539",10,16,26,2,13,3
"LINC02930",3,6,5,18,0,0
"ENSG00000249967",0,0,0,0,0,0
"PNLIPRP3",3,4,0,0,0,0
"ENSG00000231188",0,1,0,1,1,0
"ENSG00000231471",0,0,2,2,4,0
"GOLGA7B-DT",0,0,0,0,0,0
"XIAPP1",0,0,0,0,0,0
"EIF3A",37981,46452,59429,43152,33652,35747
"THNSL1",859,604,1465,351,653,325
"RHOBTB1",874,601,1806,1383,1106,996
"LYZL1",0,0,0,0,0,0
"PTGES3P5",0,0,0,0,0,0
"ARMH3",992,1721,1742,1526,836,1534
"ENSG00000228261",5,2,4,0,4,1
"ENSG00000237002",0,0,0,0,0,0
"ENSG00000270902",0,0,1,1,0,0
"AGAP9",187,329,348,209,151,260
"PGAM1",4725,9869,11052,9945,5931,7441
"CYP26A1",736,617,2131,2069,556,543
"RPL34P20",0,2,0,2,0,1
"FAM13C",12,73,42,39,21,50
"ENSG00000234569",0,0,0,2,0,0
"ENSG00000287427",0,0,0,0,0,0
"RPL17P36",54,20,70,26,26,38
"ENSG00000285615",0,0,0,0,0,0
"ITPRIP",1651,2028,2596,1909,1332,1756
"CFAP58",79,23,303,41,69,33
"DNA2",2580,3916,4404,2901,3000,3287
"ENSG00000216740",0,6,0,56,0,2
"ENSG00000231398",0,1,1,0,2,0
"ENSG00000287231",0,0,0,1,0,0
"LINC01435",0,0,6,0,3,1
"ENSG00000235742",0,1,0,2,3,1
"ENSG00000231138",4,4,4,0,1,5
"ENSG00000232935",0,0,0,0,0,0
"ENSG00000271343",0,0,0,0,0,0
"PKD2L1",46,0,4,2,2,1
"LINC02624",0,0,0,2,0,2
"ENSG00000238215",0,0,0,0,0,0
"LOC107984270",0,0,0,0,0,0
"PPIAP39",0,0,0,0,0,0
"TMEM26",30,2,347,2,22,0
"CCNY",3645,3444,6152,4506,3769,3534
"ENSG00000237242",0,0,0,0,0,0
"DENND10",1314,1320,2136,1450,1360,1221
"CACUL1",4407,4037,5937,4274,4257,4071
"FRAT2",2237,10509,3006,7964,3300,7113
"ENSG00000236762",0,4,8,32,2,0
"ENSG00000282863",5,0,0,2,0,0
"RAB11FIP2",1704,1906,2145,1841,1104,1556
"RPS8P4",2,2,0,46,2,8
"RPL12P26",0,0,0,0,0,0
"HMX3",26,0,160,2,24,0
"ENSG00000203434",0,0,0,0,0,1
"ENSG00000234542",0,0,0,0,0,0
"DUX4L24",0,0,0,0,0,0
"ENSG00000271434",0,30,3,6,0,7
"ENSG00000213574",4,8,3,50,0,3
"FAM53B",1250,3253,2123,2427,1147,1791
"ENSG00000227307",1,0,1,1,0,0
"LINC02681",0,0,0,0,0,4
"ENSG00000232259",0,0,0,3,1,4
"RPL26P29",2,16,5,13,6,3
"ENSG00000270294",0,2,1,6,0,2
"FAM24B",4,17,0,0,47,10
"ENSG00000287361",0,0,0,0,0,0
"PRLHR",6,2,10,0,0,2
"BTBD16",0,6,4,2,0,0
"OAT",6722,13547,7290,13945,5113,11926
"ENSG00000213025",63,122,48,58,4,7
"ENSG00000276490",0,0,0,0,0,0
"MGMT",1743,868,2594,1012,1091,632
"SFXN2",720,2494,1565,1941,759,1640
"MTG1",449,1647,788,1042,296,1272
"FRG2B",0,0,0,0,0,0
"IKZF5",926,1173,1331,924,636,1001
"ENSG00000237169",2,0,0,2,0,0
"WBP1L",2223,3147,2781,6093,1600,3804
"SLC25A18P1",0,0,0,0,0,0
"DUX4L28",0,0,0,0,0,0
"BCCIP",6107,8741,8415,7919,5711,6142
"NTAN1P1",0,0,0,0,0,0
"INPP5A",1324,1814,1961,2334,980,1823
"LINC01153",0,0,0,1,0,0
"ENSG00000277687",72,49,140,32,73,37
"CHST15",625,3999,1225,3137,389,3184
"ENSG00000278831",3,3,3,1,0,1
"ENSG00000232823",3,0,0,2,0,0
"ENSG00000236818",0,0,0,0,0,0
"TACC2",2481,3863,5539,3357,2440,2895
"LINC02661",0,0,0,0,0,0
"HABP2",0,0,2,446,0,50
"RPS27P18",0,0,0,0,0,0
"KCNK18",0,0,0,0,2,0
"ENSG00000227076",0,0,0,1,0,1
"ENSG00000278484",0,0,0,0,0,0
"NKX1-2",896,11862,726,6506,325,5694
"LHPP",1230,525,4090,793,1493,453
"ENSG00000225208",2,0,2,1,0,1
"DHX32",2105,1850,2891,2151,1345,1620
"ENSG00000280561",0,0,0,0,0,0
"TEX36-AS1",0,0,0,0,0,0
"HTRA1",467,259,1566,5451,606,2964
"ENSG00000288107",0,0,1,0,0,0
"MKI67",12641,19195,29322,17033,12824,15368
"LOC105378473",0,0,0,0,0,0
"PDZD8",2991,3001,4697,3052,2489,2558
"DUX4L14",0,0,0,0,0,0
"FAM24A",0,0,0,0,0,0
"TEX36",0,0,0,0,0,0
"LINC02674",0,1,1,0,0,0
"ENSG00000230098",21,1,21,6,7,15
"ENSG00000231104",13,16,20,8,10,4
"EEF1AKMT2",743,748,1006,683,688,436
"TM9SF3",12015,15678,17592,17529,10142,15316
"ENSG00000285955",0,4,3,19,0,4
"ENSG00000225424",0,0,0,0,0,0
"ZDHHC16",1855,3764,2612,3389,1715,2799
"SFXN4",933,1631,1201,1582,909,1288
"ENSG00000283095",0,3,3,3,6,0
"LINC02667",0,0,0,0,0,0
"DUX4L20",0,0,0,0,0,0
"MMP21",9,33,17,6,3,20
"ENSG00000287327",0,0,0,0,0,0
"PPP2R2D",2244,3053,3184,3043,1738,2436
"CASC2",16,35,63,45,14,18
"ENSG00000213543",0,0,0,0,0,0
"ENSG00000234677",0,0,0,0,0,0
"DUX4L25",0,0,0,0,0,0
"ENSG00000287466",0,2,0,2,0,0
"LINC01163",0,2,0,1,0,0
"CUZD1",4,2,42,0,9,2
"INSYN2A",30,11,76,28,27,10
"DUX4L23",0,0,0,0,0,0
"ENSG00000234134",4,6,15,5,4,6
"ENSG00000287655",18,4,8,6,6,6
"CLRN3",0,0,0,0,0,0
"ENSG00000213170",0,0,0,1,0,0
"RPL7P36",0,4,0,0,0,0
"ENSG00000233435",0,0,0,0,0,0
"WDR11",3487,5376,6431,4885,3651,4609
"PRDX3",10443,14608,16350,12759,9062,10629
"EXOSC1",1507,2195,2344,1586,1494,1455
"ENSG00000234640",0,0,0,0,0,0
"EDRF1-AS1",17,30,50,10,7,16
"NANOS1",164,379,366,255,192,243
"ENSG00000286114",0,0,0,0,0,0
"FANK1",102,88,136,131,23,107
"ENSG00000258114",0,0,3,1,0,2
"DUX4L15",0,0,0,0,0,0
"ACADSB",1678,2339,2807,2684,1417,1836
"LOC283038",0,1,6,2,0,2
"ENSG00000214297",0,6,0,26,0,6
"DUX4L29",0,0,0,0,0,0
"RBM20",219,588,80,496,24,912
"XPNPEP1",4547,2904,7873,4106,3013,3535
"DUX4L21",0,0,0,0,0,0
"FOXI2",86,19,38,18,44,18
"ENSG00000176584",0,0,1,0,0,0
"SLC18A2",127,8,316,15,160,9
"ENSG00000285582",4,0,0,4,8,2
"ENSG00000229455",0,8,3,0,0,0
"ABRAXAS2",1347,1623,1950,1722,1115,1392
"ENSG00000287768",0,0,0,0,0,0
"SHTN1",2522,2498,2282,2504,1471,2603
"ENSG00000272933",264,306,299,481,173,307
"GPR26",17,8,14,2,6,2
"ATRNL1",446,573,666,573,537,1625
"ENSG00000285529",0,0,0,0,0,0
"ENSG00000229466",0,2,0,0,0,0
"ENSG00000236426",0,0,0,2,0,1
"ENSG00000234016",0,0,0,4,0,0
"STK32C",1067,407,2168,426,1104,286
"RPL23AP60",0,0,0,0,0,0
"UROS",1791,2762,3042,2702,1817,2539
"ENSG00000232342",0,2,1,1,0,2
"C10orf120",0,0,0,0,0,0
"DUX4L11",0,0,0,0,0,0
"ENSG00000271670",2,8,8,9,2,5
"BUB3",11509,8915,22411,7363,10871,6226
"ENSG00000228485",0,0,0,3,0,1
"FANK1-AS1",0,0,0,0,0,0
"ENSG00000213438",4,4,0,2,2,1
"ENSG00000230468",0,0,0,0,0,0
"ENSG00000286295",0,0,0,0,0,2
"C10orf88",604,558,1094,574,543,569
"ARMS2",0,0,0,5,0,6
"EDRF1",1594,2729,2861,2157,1479,2127
"ENSG00000277879",13,16,73,50,14,17
"ENSG00000287358",15,24,24,4,6,6
"DUX4L10",0,0,0,0,0,0
"ENSG00000254536",30,139,76,97,19,95
"ENSG00000279725",10,2,7,2,30,6
"TCERG1L",617,286,1144,184,476,205
"ENSG00000223528",1,2,1,2,0,1
"GRK5",138,171,390,403,77,371
"ADD3-AS1",30,7,52,17,32,9
"ENSG00000272627",0,2,2,0,0,0
"PPIAP38",0,0,0,0,0,0
"ENSG00000226557",0,2,0,2,0,0
"DUX4L12",0,0,0,0,0,0
"ENSG00000227096",0,0,0,0,0,0
"EDRF1-DT",0,8,8,11,4,9
"FAM24B-CUZD1",0,0,0,0,0,0
"ENSG00000232805",0,0,0,0,0,0
"ENSG00000280446",0,0,0,0,0,0
"ENSG00000287936",4,2,14,4,2,9
"WNT8B",70,56,93,31,87,40
"ENSG00000270778",0,0,0,0,0,0
"ZNF488",357,875,631,486,560,622
"ENSG00000271353",1,0,0,0,0,0
"ENSG00000263041",0,0,0,0,0,0
"DUX4L22",0,0,0,0,0,0
"DUX4L13",0,0,0,0,0,0
"GJD4-AS1",0,0,0,0,1,3
"ENSG00000232334",0,6,8,1,0,2
"ENSG00000227586",0,0,0,2,0,0
"CCDC172",97,70,112,14,45,39
"RGS10",544,188,391,257,358,170
"BTBD7P2",0,0,0,0,0,0
"ENSG00000226253",1,4,1,2,1,0
"MIR3663HG",0,0,2,0,0,0
"NRG3",132,137,364,55,103,95
"VAX1",6,2,139,2,0,0
"ENSG00000234811",0,0,0,0,0,0
"ENSG00000282875",0,0,0,0,0,0
"ENSG00000237417",5,9,11,6,8,17
"CWF19L1",1346,1826,2106,1692,1326,1431
"GJD4",0,0,2,0,0,0
"ENSG00000229418",0,0,0,0,0,0
"ENSG00000215002",0,0,1,2,0,0
"ADD3",6608,4960,13380,6576,6938,5811
"CPXM2",681,873,651,210,755,1116
"GPR158",161,37,76,31,34,16
"DNMBP",5758,3113,6842,2210,3381,2306
"ENSG00000217094",4,20,11,12,8,21
"MMS19",8551,8721,13603,6982,7379,6941
"ARL3",2007,1461,3840,1863,2045,1532
"HPSE2",27,10,54,221,22,43
"ENO4",19,7,31,11,12,8
"LOC124900609",0,0,1,0,0,0
"ENSG00000276375",0,0,0,0,0,0
"ENSG00000235198",0,0,0,0,0,0
"ENSG00000288172",0,0,0,0,0,0
"NHLRC2",2335,2508,4925,2515,1932,2172
"EMX2",0,9,42,35,2,2
"RTKN2",1478,2259,3760,1364,1636,1419
"OPALIN",16,0,31,0,0,0
"ENSG00000226425",4,1,0,0,0,0
"ENSG00000228312",0,2,1,0,2,1
"ENSG00000270099",0,0,0,0,0,0
"ENSG00000230131",26,21,73,7,26,8
"C10orf67-AS1",1,1,11,2,0,1
"ENSG00000230240",0,0,0,0,0,0
"LINC00867",0,1,2,1,0,4
"ENSG00000274985",0,0,0,0,0,0
"ERLIN1",3495,3494,5270,3039,3459,3061
"GSTO2",786,322,1454,364,1033,331
"HMGB1P7",0,2,2,0,6,0
"ENSG00000225152",5,1,4,0,1,0
"RNU6-576P",0,0,0,0,0,0
"MIR6078",0,0,0,0,0,0
"LOC124900291",0,0,0,0,0,0
"RNU6-163P",0,0,0,0,0,0
"ENSG00000239148",0,0,0,0,0,0
"RNU6-889P",0,0,0,0,0,0
"MIR6072",0,0,0,0,0,0
"RNA5SP299",0,0,0,0,0,0
"ENSG00000200849",0,0,0,0,0,0
"RNU6-1095P",1,5,1,0,1,1
"RN7SL198P",0,0,0,0,0,0
"RNA5SP300",0,0,0,0,0,0
"MIR548AK",1,0,0,0,0,0
"ENSG00000252537",0,0,0,0,0,0
"RNU6-1075P",0,0,0,0,0,0
"RNU2-18P",0,0,0,0,0,0
"RNU6-1212P",0,0,0,0,0,0
"LOC124902595",0,0,0,0,0,0
"RNA5SP303",0,0,0,0,0,0
"MIR511",0,0,0,0,0,0
"RNU6-1141P",0,1,0,0,0,0
"ENSG00000252438",0,0,0,0,0,0
"RNU6ATAC39P",0,0,0,0,0,0
"MIR4480",0,0,0,0,0,0
"MIR4481",0,0,0,0,0,0
"MIR548Q",0,0,0,0,0,0
"ENSG00000275001",0,0,0,0,0,0
"LOC124900299",0,0,0,0,0,0
"RNU6-88P",1,4,3,0,1,2
"RN7SKP219",0,0,0,0,0,0
"RN7SKP37",0,0,0,0,0,0
"ENSG00000264574",0,0,0,0,0,0
"RNA5SP306",0,0,0,0,0,0
"RNU6-413P",0,0,0,0,0,0
"ENSG00000251803",0,0,0,0,0,0
"RNA5SP304",2,2,4,2,0,0
"RN7SKP132",0,0,0,0,0,0
"MIR604",0,0,0,0,0,0
"LOC124902571",0,0,0,0,0,0
"MIR938",0,0,0,0,0,0
"RNU6-908P",0,0,0,0,0,0
"RNU6-632P",0,0,0,0,0,0
"RN7SL825P",1,1,0,0,0,0
"RN7SKP220",0,0,0,0,0,0
"RNU7-22P",0,0,0,0,0,0
"RN7SL398P",0,0,0,0,0,0
"MIR4683",0,0,0,0,0,0
"ENSG00000206660",0,0,0,0,0,0
"ENSG00000207271",0,0,0,0,0,0
"ENSG00000206840",0,0,0,0,0,0
"LOC124900298",0,0,0,0,0,0
"RNU6-1118P",0,0,0,0,0,0
"RNU6-795P",0,0,0,0,1,0
"RNU6-1170P",1,0,0,0,0,0
"RNU6-885P",0,0,0,0,0,0
"MIR3156-1",0,0,0,0,0,0
"RNA5SP312",0,0,0,0,0,0
"RNU6-1207P",0,0,0,0,0,0
"MIR605",0,0,0,0,0,0
"ENSG00000201196",0,0,0,0,0,0
"RNA5SP318",0,0,0,0,0,0
"RN7SKP196",0,0,0,0,0,0
"LOC124900300",0,0,0,0,0,0
"RNU6-543P",0,0,0,0,0,0
"MIR3924",0,0,0,0,0,0
"MIR1296",0,1,0,0,1,0
"RNA5SP319",1,0,0,0,2,0
"ENSG00000195401",0,0,0,0,0,0
"ENSG00000221184",18,32,34,18,12,15
"SNORD98",0,0,1,0,0,0
"ENSG00000207438",0,5,0,2,0,0
"ENSG00000201881",0,0,0,0,0,0
"ENSG00000206756",0,0,0,0,0,0
"MIR4676",0,0,0,0,0,0
"MIR606",0,0,0,0,0,0
"RN7SL518P",0,0,0,0,0,0
"RNU6-673P",0,0,0,0,0,0
"LOC124902568",0,0,0,0,0,0
"RN7SL840P",0,0,0,0,1,0
"RNU6-325P",0,0,0,0,0,0
"RNU6-478P",0,0,0,0,0,0
"RN7SKP238",0,0,0,0,0,0
"RNA5SP322",0,0,0,0,0,0
"MIR346",0,0,0,0,0,0
"ENSG00000278333",0,0,0,0,0,0
"RNU6-129P",0,0,0,0,0,0
"RN7SKP143",0,2,0,0,0,0
"RNU6-441P",0,0,0,0,0,0
"MIR4678",0,0,0,0,0,0
"ENSG00000252993",0,0,0,0,0,0
"ENSG00000221042",0,0,0,0,0,0
"ENSG00000199881",0,0,0,1,0,1
"ENSG00000201412",0,0,0,0,0,0
"ENSG00000278752",0,0,0,0,0,0
"ENSG00000277308",0,0,0,0,0,0
"ENSG00000200737",4,2,4,1,0,3
"RNA5SP324",0,1,0,0,0,0
"SNORA12",10,8,7,2,5,3
"RNU6-422P",0,1,0,0,0,3
"RNU2-43P",0,0,0,0,0,0
"MIR6507",0,0,0,0,0,0
"MIR4482",14,10,15,7,8,8
"RN7SKP278",0,0,0,0,0,0
"RNA5SP326",0,0,0,0,0,0
"ENSG00000252574",0,0,0,0,0,0
"RNU6-463P",0,0,0,0,0,0
"ENSG00000272160",1,1,4,1,1,0
"ENSG00000274742",0,0,0,0,0,0
"ENSG00000222430",0,0,0,0,0,0
"ENSG00000212325",0,0,0,0,0,0
"RNU6-1165P",0,1,0,4,0,0
"RNU2-59P",0,0,0,0,0,0
"MIR3663",0,0,4,0,0,0
"RNU6-839P",0,0,0,0,0,0
"RNA5SP325",0,0,0,0,0,0
"MIR3158-1",0,0,0,0,0,0
"MIR3158-2",0,0,0,0,0,0
"MIR609",0,0,0,0,0,0
"ENSG00000277371",1,3,5,1,1,1
"RNU2-42P",0,0,0,0,0,0
"SNORA19",2,5,3,10,0,0
"ENSG00000207494",1,0,2,2,1,1
"LOC124900296",0,1,1,2,0,2
"MIR4484",0,1,0,0,1,0
"RN7SL749P",0,1,0,1,0,2
"RNU6-728P",0,0,0,0,0,0
"ENSG00000199466",1,0,1,1,0,1
"MIR4681",0,0,0,0,0,0
"MIR378C",0,0,0,0,0,0
"ENSG00000222997",0,0,0,0,0,0
"RNA5SP328",0,0,0,0,0,0
"MIR3941",0,2,2,1,0,0
"LRRC27",256,254,547,232,130,206
"PWWP2B",1248,335,1545,307,1279,604
"ENSG00000231705",0,0,0,0,0,0
"ENSG00000234311",0,4,5,0,0,4
"ENSG00000226900",33,11,66,18,25,2
"ENSG00000229081",5,0,1,0,0,0
"TMEM26-AS1",10,0,10,0,1,0
"ENSG00000288052",4,0,8,0,0,0
"ENSG00000272592",0,0,0,0,0,0
"ENSG00000233643",0,0,0,0,0,0
"PSD",372,207,677,281,368,339
"CUEDC2",2687,1493,5838,1748,2734,1219
"MIR146B",0,0,0,0,0,1
"C10orf95",10,17,14,41,4,19
"SLC68A1",533,406,927,531,401,311
"ACTR1A",7725,9898,11824,12559,7045,8809
"ENSG00000273262",0,0,0,0,0,0
"ENSG00000228657",0,2,2,6,0,2
"RNU6-43P",0,0,0,0,0,0
"EIF4BP2",4,2,12,20,8,2
"NPM1P30",0,0,0,4,0,2
"ENSG00000231920",2,2,4,1,3,0
"ENSG00000228860",0,0,0,0,0,2
"LUZP4P1",0,2,0,0,0,0
"RNU6-15P",0,0,0,0,0,0
"ENSG00000237590",0,0,0,0,0,0
"ENSG00000229116",12,0,93,2,10,0
"ENSG00000277288",12,1,120,0,23,1
"ENSG00000287901",36,0,218,0,73,0
"ENSG00000214089",0,0,4,6,2,4
"PLAU",7842,429,2826,709,1898,438
"C10orf55",58,4,64,8,39,1
"ENSG00000225761",2,11,7,0,3,5
"ENSG00000222305",0,0,0,0,0,0
"ANKRD1",199,41,309,948,42,955
"RNU6-740P",0,0,0,0,0,0
"ENSG00000225519",0,0,0,0,0,0
"LOC124902479",0,0,0,0,0,0
"ENSG00000224851",0,0,0,0,0,0
"ENSG00000220585",0,0,0,0,0,0
"ENSG00000230166",0,0,0,0,0,3
"SNORA74C-2",0,0,0,0,0,0
"RNA5SP317",4,7,9,3,1,2
"ENSG00000285803",14,29,25,14,14,12
"SLC9A3P3",0,0,0,0,0,2
"WASHC2C",2884,2824,2862,2341,1594,2331
"ENSG00000233011",0,0,0,0,0,0
"DYNC1I2P1",117,125,156,189,92,127
"LINC02621",0,0,0,0,0,0
