"","E5C3_E8","E5C3_L3i","H9_E8","H9_L3i","RUES02_E8","RUES02_L3i"
"ENSG00000287554",0,0,0,0,0,0
"ENSG00000106034",12,3,13,812,8,284
"ENSG00000146963",1551,2250,3073,2255,1512,1962
"ENSG00000258223",0,0,0,0,0,0
"ENSG00000236281",9,0,0,20,1,4
"ENSG00000213237",7,15,7,9,6,10
"ENSG00000106615",5692,5651,7928,4364,4746,3436
"ENSG00000136286",6,27,10,13,8,29
"ENSG00000122787",6,5,2,160,4,79
"ENSG00000240973",0,0,0,0,0,0
"ENSG00000071243",477,1296,933,1237,477,915
"ENSG00000240571",2,9,5,7,4,9
"ENSG00000241449",0,1,0,1,0,0
"ENSG00000240204",49,16,61,33,18,12
"ENSG00000211715",0,0,0,0,0,0
"ENSG00000226066",0,0,0,0,0,0
"ENSG00000204990",0,0,0,0,0,0
"ENSG00000106617",791,634,1216,735,858,849
"ENSG00000243853",0,0,0,0,0,0
"ENSG00000270512",0,1,5,0,0,0
"ENSG00000240132",1,12,13,13,4,12
"ENSG00000228775",14,13,44,21,13,19
"ENSG00000127366",72,72,117,32,40,62
"ENSG00000211706",0,0,0,0,0,0
"ENSG00000226660",0,0,0,0,0,0
"ENSG00000002745",10,19,7,84,10,77
"ENSG00000227743",0,0,0,0,0,0
"ENSG00000236928",2,0,6,2,0,1
"ENSG00000224375",0,0,0,0,0,0
"ENSG00000214035",0,2,0,0,0,2
"ENSG00000241456",1,1,15,1,2,0
"ENSG00000106479",325,205,1070,168,159,233
"ENSG00000234224",8,88,39,171,5,34
"ENSG00000225795",0,0,0,0,0,0
"ENSG00000234927",0,0,0,0,0,0
"ENSG00000241926",0,3,0,0,0,0
"ENSG00000242048",0,0,0,0,0,0
"ENSG00000172331",1054,1002,1629,1220,968,835
"ENSG00000286013",0,1,0,0,0,0
"ENSG00000280149",14,2,24,6,2,11
"ENSG00000006530",3368,2332,4214,2016,2741,1864
"ENSG00000234352",23,24,91,82,13,49
"ENSG00000186480",3444,2686,5724,2665,2921,1996
"ENSG00000214815",0,4,2,4,0,2
"ENSG00000225918",0,0,2,5,0,0
"ENSG00000244565",0,0,0,0,0,0
"ENSG00000285841",0,0,0,0,0,0
"ENSG00000273419",0,2,7,0,3,0
"ENSG00000233263",0,0,0,2,0,0
"ENSG00000272568",2,0,11,2,2,0
"ENSG00000133627",1759,1165,2735,937,1506,832
"ENSG00000224354",0,2,0,0,0,2
"ENSG00000233272",0,0,0,0,0,0
"ENSG00000277083",0,0,0,0,0,0
"ENSG00000227562",0,0,0,0,0,0
"ENSG00000261629",2,0,0,0,0,0
"ENSG00000085662",6973,7150,11365,6244,6731,6342
"ENSG00000204934",39,73,90,39,43,40
"ENSG00000236343",0,0,0,4,0,0
"ENSG00000214128",2,0,23,4,4,6
"ENSG00000286565",3,0,1,0,0,1
"ENSG00000235459",14,8,10,33,4,2
"ENSG00000242736",0,0,0,0,0,0
"ENSG00000242072",0,0,0,0,0,0
"ENSG00000122779",17335,18802,23480,14099,14501,12797
"ENSG00000211707",0,0,0,0,0,0
"ENSG00000226592",0,0,0,0,0,2
"ENSG00000006459",2142,1445,2814,1437,1477,1386
"ENSG00000106648",30,0,29,2,0,0
"ENSG00000183742",2405,86,2099,86,1883,145
"ENSG00000260231",183,236,344,172,146,156
"ENSG00000198074",14,0,3,178,6,59
"ENSG00000236386",0,0,0,1,0,0
"ENSG00000283041",1301,1448,2969,2120,1069,969
"ENSG00000233517",0,0,0,1,0,0
"ENSG00000234658",0,0,0,0,0,0
"ENSG00000217825",0,0,0,0,0,0
"ENSG00000279043",0,0,0,0,0,0
"ENSG00000226045",0,3,0,8,0,2
"ENSG00000232968",0,0,0,0,0,0
"ENSG00000273219",0,0,0,0,0,0
"ENSG00000237821",40,34,74,35,37,34
"ENSG00000273117",348,160,639,139,539,139
"ENSG00000228521",2,0,2,0,2,0
"ENSG00000091732",1538,2175,2340,2186,1412,1641
"ENSG00000231839",0,0,0,0,0,0
"ENSG00000241881",0,0,0,0,0,0
"ENSG00000164898",85,197,257,174,122,113
"ENSG00000186163",0,0,0,0,2,0
"ENSG00000261570",14,0,31,3,10,6
"ENSG00000226999",0,0,0,0,0,0
"ENSG00000226816",0,4,0,6,36,4
"ENSG00000234071",0,0,0,2,0,1
"ENSG00000106554",7690,8313,9605,6465,5763,6033
"ENSG00000229603",0,0,0,0,0,0
"ENSG00000261624",0,0,0,0,0,0
"ENSG00000106400",2344,3595,3575,3629,2292,2839
"ENSG00000230654",0,4,0,22,0,4
"ENSG00000170265",3698,3226,4737,3094,3624,3191
"ENSG00000146966",1078,1028,2222,797,808,1113
"ENSG00000287547",0,0,0,0,0,0
"ENSG00000261797",4,0,2,0,3,0
"ENSG00000197024",8137,6051,7278,4350,6217,3783
"ENSG00000002079",3,4,15,4,8,8
"ENSG00000233417",0,0,0,0,0,0
"ENSG00000261778",0,0,0,0,0,0
"ENSG00000280340",0,0,0,0,0,0
"ENSG00000157703",18,38,66,22,67,61
"ENSG00000236839",0,0,0,0,0,0
"ENSG00000239919",0,1,0,0,0,0
"ENSG00000128585",3327,2399,4899,2265,2505,2259
"ENSG00000234995",0,0,0,0,2,3
"ENSG00000158623",5937,4181,10824,4101,5749,3433
"ENSG00000285926",0,1,0,0,0,0
"ENSG00000189320",0,0,0,0,0,0
"ENSG00000286407",17,15,21,13,2,4
"ENSG00000231419",4,0,12,0,2,0
"ENSG00000228944",11,44,8,26,8,14
"ENSG00000219445",34,781,0,846,0,375
"ENSG00000106018",155,22,452,29,124,12
"ENSG00000267052",0,0,0,0,0,0
"ENSG00000236195",0,0,0,0,0,0
"ENSG00000230941",0,0,0,0,0,0
"ENSG00000287184",0,0,0,0,2,0
"ENSG00000240499",23,2,8,0,2,0
"ENSG00000215018",61,64,83,42,41,24
"ENSG00000224104",0,0,0,0,0,0
"ENSG00000229435",0,0,0,3,0,1
"ENSG00000213291",0,0,0,8,0,4
"ENSG00000199023",1,0,2,0,3,2
"ENSG00000202039",0,0,0,0,0,0
"ENSG00000206895",0,0,0,0,0,1
"ENSG00000240718",1,1,4,0,0,0
"ENSG00000252929",0,1,0,0,0,0
"ENSG00000264474",0,0,0,0,0,0
"ENSG00000266287",0,0,0,0,0,0
"ENSG00000212422",0,0,0,0,0,0
"ENSG00000201218",0,0,0,0,0,0
"ENSG00000201747",0,1,0,0,0,0
"ENSG00000199470",0,1,0,0,0,0
"ENSG00000201774",0,0,0,0,0,0
"ENSG00000222974",0,0,0,0,0,0
"ENSG00000278569",0,0,0,0,0,0
"ENSG00000199473",0,0,0,0,0,0
"ENSG00000195024",0,0,0,0,0,0
"ENSG00000200753",0,1,0,0,0,0
"ENSG00000221783",0,0,0,2,0,0
"ENSG00000243633",0,0,0,0,0,0
"ENSG00000252041",0,2,0,0,0,0
"ENSG00000212264",0,1,0,1,1,0
"ENSG00000202233",0,0,0,0,0,0
"ENSG00000206877",0,0,0,0,0,0
"ENSG00000283618",0,0,0,0,0,0
"ENSG00000207771",0,0,0,0,0,0
"ENSG00000283237",0,0,0,0,0,0
"ENSG00000251999",0,0,0,0,0,0
"ENSG00000202431",0,0,0,0,0,2
"ENSG00000201432",0,0,0,1,0,0
"ENSG00000207573",0,0,0,0,0,0
"ENSG00000283461",0,0,0,0,0,0
"ENSG00000241756",0,0,0,0,0,0
"ENSG00000242653",0,0,0,0,0,0
"ENSG00000206947",0,0,0,0,0,0
"ENSG00000221325",0,0,0,0,0,0
"ENSG00000222869",0,0,0,0,0,0
"ENSG00000200113",0,0,0,0,0,0
"ENSG00000201566",0,0,0,1,0,0
"ENSG00000264069",0,0,0,0,0,0
"ENSG00000252983",0,0,0,0,0,0
"ENSG00000223258",0,0,0,0,0,0
"ENSG00000206838",8,54,30,33,6,32
"ENSG00000201772",17,46,17,35,11,41
"ENSG00000200656",0,0,0,0,0,0
"ENSG00000277184",0,0,0,0,0,0
"ENSG00000222154",0,0,0,0,0,0
"ENSG00000242650",0,0,0,0,0,0
"ENSG00000222355",0,0,0,0,0,0
"ENSG00000199629",0,0,0,0,0,0
"ENSG00000206603",0,8,1,8,4,11
"ENSG00000207168",1,12,14,7,1,13
"ENSG00000200471",0,0,0,0,0,0
"ENSG00000223330",0,0,0,0,0,0
"ENSG00000202296",0,0,0,0,0,0
"ENSG00000253028",0,0,0,0,0,0
"ENSG00000207443",0,0,0,0,0,0
"ENSG00000199231",0,0,0,0,0,0
"ENSG00000206634",6,20,3,11,5,8
"ENSG00000206785",0,0,0,0,0,0
"ENSG00000200670",0,0,1,0,1,0
"ENSG00000252423",0,0,0,0,0,0
"ENSG00000222428",0,0,0,0,0,0
"ENSG00000201014",0,0,0,0,0,0
"ENSG00000201560",0,0,0,0,0,0
"ENSG00000200189",0,0,0,0,0,0
"ENSG00000252126",2,0,1,0,1,0
"ENSG00000265878",0,0,0,0,0,0
"ENSG00000283278",0,0,0,0,0,0
"ENSG00000199940",3,1,11,4,1,2
"ENSG00000200786",0,0,0,0,0,0
"ENSG00000244392",0,0,0,0,0,0
"ENSG00000206818",0,0,0,0,0,0
"ENSG00000200397",0,3,0,1,0,0
"ENSG00000278236",1,4,2,0,0,0
"ENSG00000240347",0,0,0,0,0,0
"ENSG00000239075",0,0,0,0,0,0
"ENSG00000206763",0,2,1,0,0,0
"ENSG00000222220",5,0,8,0,0,0
"ENSG00000265423",0,0,0,0,0,0
"ENSG00000201607",0,0,0,0,1,0
"ENSG00000239030",0,0,0,0,0,0
"ENSG00000199475",0,0,0,0,0,0
"ENSG00000266318",0,0,0,0,0,0
"ENSG00000266668",0,0,0,0,0,1
"ENSG00000202281",0,0,0,0,0,0
"ENSG00000207045",0,0,0,0,0,0
"ENSG00000207115",0,0,0,0,0,0
"ENSG00000277946",0,0,0,0,0,0
"ENSG00000199711",1,0,0,0,1,0
"ENSG00000252872",0,0,0,0,0,0
"ENSG00000274409",0,0,0,0,0,0
"ENSG00000208025",0,0,0,0,0,0
"ENSG00000277124",0,0,0,0,0,0
"ENSG00000274709",0,0,0,0,0,0
"ENSG00000207094",0,0,0,0,0,0
"ENSG00000244318",0,0,0,0,0,0
"ENSG00000207454",0,0,0,0,0,0
"ENSG00000280404",1,2,0,0,0,0
"ENSG00000280004",0,0,0,0,0,0
"ENSG00000279724",1,4,1,0,0,1
"ENSG00000252824",0,0,1,0,2,0
"ENSG00000251978",0,0,0,0,0,0
"ENSG00000199224",0,0,0,0,0,0
"ENSG00000202377",0,0,0,0,0,0
"ENSG00000252023",0,0,0,0,0,0
"ENSG00000252704",0,0,0,0,0,0
"ENSG00000212628",0,0,0,0,0,0
"ENSG00000207705",0,0,0,0,0,0
"ENSG00000207090",0,0,0,0,0,0
"ENSG00000264425",1,1,5,2,1,7
"ENSG00000207588",5,2,5,0,0,2
"ENSG00000222966",0,0,0,0,0,0
"ENSG00000222346",0,0,0,0,0,0
"ENSG00000213167",0,0,0,0,0,0
"ENSG00000271739",0,0,0,0,0,0
"ENSG00000202225",0,0,0,0,0,0
"ENSG00000284135",0,0,0,0,0,0
"ENSG00000199700",0,0,0,0,0,0
"ENSG00000201465",0,0,0,0,0,0
"ENSG00000272393",0,0,0,0,0,0
"ENSG00000252820",0,0,0,0,0,0
"ENSG00000212303",0,1,0,0,0,0
"ENSG00000239021",0,0,0,0,0,0
"ENSG00000199971",0,0,0,0,0,0
"ENSG00000222514",0,0,0,0,0,0
"ENSG00000284028",0,0,0,0,0,0
"ENSG00000206705",0,0,0,0,0,0
"ENSG00000252332",2,2,0,2,1,2
"ENSG00000199846",0,3,2,0,1,3
"ENSG00000199764",0,0,0,0,0,0
"ENSG00000212153",0,0,0,0,0,0
"ENSG00000199283",0,0,0,0,0,0
"ENSG00000223212",0,0,0,0,0,0
"ENSG00000223113",0,0,0,2,0,0
"ENSG00000202472",0,1,0,0,2,0
"ENSG00000252188",0,0,0,0,0,0
"ENSG00000251728",0,1,3,1,0,2
"ENSG00000241959",0,0,0,1,1,0
"ENSG00000201066",0,0,0,0,0,0
"ENSG00000252523",0,0,0,0,0,0
"ENSG00000222941",0,0,0,0,0,0
"ENSG00000265598",0,0,0,0,0,0
"ENSG00000200673",0,0,0,0,0,0
"ENSG00000265810",3,3,3,0,0,1
"ENSG00000212219",0,0,0,0,0,0
"ENSG00000207960",0,0,0,0,0,0
"ENSG00000207637",0,0,0,0,0,0
"ENSG00000273444",0,0,0,3,0,0
"ENSG00000270577",0,1,0,0,0,0
"ENSG00000168303",1710,1646,3228,1521,1862,1205
"ENSG00000199273",0,0,0,0,0,0
"ENSG00000248711",0,2,0,0,0,0
"ENSG00000203446",0,0,2,0,0,0
"ENSG00000227658",0,0,0,0,0,0
"ENSG00000105856",2171,1076,2836,1232,1495,1212
"ENSG00000272072",8,17,23,12,7,7
"ENSG00000228341",0,0,0,12,0,0
"ENSG00000172209",2,4,1,0,2,4
"ENSG00000154415",0,0,0,2,0,0
"ENSG00000236580",0,0,0,0,0,0
"ENSG00000224595",0,0,0,0,0,0
"ENSG00000282859",0,0,0,0,0,0
"ENSG00000202334",0,0,0,0,0,0
"ENSG00000272230",0,0,0,0,0,0
"ENSG00000204960",0,0,0,0,0,0
"ENSG00000218672",0,0,11,0,0,0
"ENSG00000260426",0,0,2,0,0,0
"ENSG00000288051",0,0,0,0,0,0
"ENSG00000236544",0,0,0,0,0,0
"ENSG00000164778",0,0,300,36,2,2
"ENSG00000227365",0,0,1,0,0,0
"ENSG00000175741",51,51,91,77,64,44
"ENSG00000242855",0,0,0,0,0,0
"ENSG00000259826",27,50,45,63,23,35
"ENSG00000175600",200,95,314,80,262,110
"ENSG00000232458",0,0,0,0,0,0
"ENSG00000224017",0,4,0,0,0,0
"ENSG00000258227",0,0,2,0,2,2
"ENSG00000257138",0,0,2,0,0,0
"ENSG00000207214",0,0,0,0,0,0
"ENSG00000279419",13,6,4,0,4,10
"ENSG00000170775",1588,818,452,1126,836,1094
"ENSG00000275356",0,0,0,0,0,0
"ENSG00000231087",0,0,2,0,0,0
"ENSG00000225703",1,0,0,1,0,0
"ENSG00000201885",0,0,0,0,0,0
"ENSG00000201959",0,0,0,0,0,0
"ENSG00000259628",0,0,0,0,0,0
"ENSG00000225726",2,3,0,2,0,0
"ENSG00000213542",10,14,6,0,6,4
"ENSG00000265479",7,14,13,5,4,12
"ENSG00000186704",14,4,7,6,11,11
"ENSG00000242435",3,0,1,1,0,2
"ENSG00000241350",0,0,2,0,0,1
"ENSG00000233448",0,0,0,0,0,0
"ENSG00000272968",0,0,0,0,0,0
"ENSG00000270822",1,4,0,0,1,0
"ENSG00000273313",0,2,4,2,1,0
"ENSG00000196204",614,1309,810,910,405,952
"ENSG00000288620",0,0,0,0,0,0
"ENSG00000288633",0,0,0,0,0,0
"ENSG00000168090",7170,6488,10250,7569,6054,4953
"ENSG00000166508",18303,31297,35772,27150,22631,23852
"ENSG00000207547",30,140,76,45,19,69
"ENSG00000207757",0,20,11,3,0,13
"ENSG00000208036",6,16,13,4,2,17
"ENSG00000221838",575,1150,1013,945,438,935
"ENSG00000242798",1,13,9,7,4,4
"ENSG00000166997",428,1174,942,1177,320,980
"ENSG00000214309",66,90,84,112,54,111
"ENSG00000235077",0,0,0,0,1,0
"ENSG00000214142",0,0,2,0,0,2
"ENSG00000146826",925,1966,1382,1682,715,1618
"ENSG00000284518",0,2,3,5,0,1
"ENSG00000197093",603,341,765,189,367,351
"ENSG00000213420",4913,2208,8457,850,3533,1232
"ENSG00000201913",0,0,1,0,0,2
"ENSG00000272752",0,13,5,5,1,5
"ENSG00000235333",0,0,0,0,0,0
"ENSG00000284012",0,0,0,0,0,0
"ENSG00000287631",1,0,4,0,1,1
"ENSG00000241357",0,0,0,0,0,1
"ENSG00000160813",1322,1042,1608,914,1098,803
"ENSG00000240211",0,1,2,0,2,5
"ENSG00000185955",7,1,8,1,0,6
"ENSG00000286938",15,15,9,12,8,10
"ENSG00000166526",2824,4863,3928,3709,2350,3184
"ENSG00000207204",0,0,0,0,0,0
"ENSG00000266019",0,2,0,0,2,0
"ENSG00000286305",25,32,17,16,13,17
"ENSG00000238109",0,9,12,9,1,12
"ENSG00000284840",0,0,0,0,0,0
"ENSG00000188693",1,15,18,13,6,6
"ENSG00000243107",10,15,8,11,7,13
"ENSG00000200769",0,0,0,0,0,0
"ENSG00000221520",0,0,2,0,0,3
"ENSG00000230101",0,0,0,0,0,0
"ENSG00000286458",8,13,0,1,5,5
"ENSG00000235427",0,0,0,0,0,0
"ENSG00000105810",4545,6699,3488,6303,3802,8557
"ENSG00000164500",0,0,1,0,0,0
"ENSG00000122778",2155,2932,3907,2431,2010,2538
"ENSG00000136235",107,54,76,49,63,126
"ENSG00000004864",6810,10773,8871,10442,5186,7893
"ENSG00000127364",52,68,89,20,38,42
"ENSG00000136280",1794,2198,2892,2863,1715,2062
"ENSG00000127377",57,20,115,18,24,13
"ENSG00000146757",1938,2476,2662,1904,1883,1886
"ENSG00000187260",574,179,2145,316,880,412
"ENSG00000202406",0,0,0,0,0,0
"ENSG00000226851",3,2,2,6,1,3
"ENSG00000230999",0,0,1,0,0,0
"ENSG00000232922",0,0,0,0,0,0
"ENSG00000236232",0,0,0,0,0,0
"ENSG00000006652",607,718,661,712,257,552
"ENSG00000180019",0,4,1,3,0,1
"ENSG00000288634",0,0,0,0,0,0
"ENSG00000181016",20,23,24,14,8,15
"ENSG00000182965",0,0,2,7,0,4
"ENSG00000164867",666,179,654,381,211,154
"ENSG00000243433",7,10,9,4,2,5
"ENSG00000213199",119,296,285,244,71,143
"ENSG00000164885",489,1153,649,1310,524,1109
"ENSG00000288608",0,0,0,0,0,0
"ENSG00000244151",23,70,49,85,16,36
"ENSG00000164897",1652,2971,2897,3731,1582,2215
"ENSG00000133612",2781,3840,7307,5458,3048,3184
"ENSG00000146926",0,0,2,0,0,0
"ENSG00000278685",3,18,5,8,2,0
"ENSG00000033050",816,1992,1417,1935,891,1841
"ENSG00000272661",0,0,0,0,0,0
"ENSG00000287032",0,5,2,6,0,6
"ENSG00000122557",1748,1568,2685,2254,1397,1367
"ENSG00000271122",155,213,348,317,181,242
"ENSG00000227544",0,0,0,6,1,30
"ENSG00000232736",0,0,0,1,0,0
"ENSG00000274328",0,0,0,0,0,0
"ENSG00000187257",1503,2241,2578,2065,1774,1733
"ENSG00000135211",1000,628,1523,855,752,573
"ENSG00000222432",0,0,0,0,0,0
"ENSG00000232756",7,11,7,9,1,13
"ENSG00000281008",0,0,2,0,0,0
"ENSG00000280958",0,0,0,0,0,0
"ENSG00000231322",0,0,0,0,0,0
"ENSG00000285892",2,2,0,0,0,0
"ENSG00000226230",0,0,0,0,0,0
"ENSG00000251276",0,0,0,0,0,0
"ENSG00000226978",0,0,0,0,0,0
"ENSG00000212545",0,0,0,0,0,0
"ENSG00000229110",0,0,0,0,0,0
"ENSG00000281120",0,0,0,0,0,0
"ENSG00000286855",0,0,0,0,0,0
"ENSG00000212482",0,0,0,0,0,0
"ENSG00000222024",0,0,0,4,0,0
"ENSG00000226285",0,0,0,0,0,0
"ENSG00000187391",955,987,1785,660,999,620
"ENSG00000006625",1737,1543,3023,1749,2384,1612
"ENSG00000281039",0,0,0,0,0,0
"ENSG00000244480",6,4,29,6,10,2
"ENSG00000264520",4,5,3,0,2,4
"ENSG00000226874",1,3,3,2,1,0
"ENSG00000263683",0,0,0,0,0,0
"ENSG00000106113",39,46,45,40,11,28
"ENSG00000106105",19707,19116,19553,19053,12776,15897
"ENSG00000227172",0,3,1,3,2,1
"ENSG00000241127",392,1062,750,976,415,801
"ENSG00000236015",49,58,68,25,24,46
"ENSG00000231951",0,0,0,0,0,0
"ENSG00000106540",0,0,0,0,0,0
"ENSG00000287584",3,13,21,3,8,11
"ENSG00000006451",5766,4856,7340,5083,5538,4172
"ENSG00000228554",1,7,4,9,4,3
"ENSG00000252480",0,0,0,0,0,0
"ENSG00000270797",0,0,0,0,0,0
"ENSG00000226220",5,8,8,2,0,4
"ENSG00000231198",1,1,3,2,0,0
"ENSG00000233225",109,177,249,183,147,140
"ENSG00000188185",596,649,1002,441,422,440
"ENSG00000208014",0,0,0,0,0,0
"ENSG00000207656",0,0,0,0,0,0
"ENSG00000004948",38,252,8,379,44,324
"ENSG00000257335",10,10,26,4,6,12
"ENSG00000106536",391,113,555,170,164,120
"ENSG00000271321",3,2,1,1,0,0
"ENSG00000275400",0,0,0,0,0,0
"ENSG00000232491",2,12,0,8,0,5
"ENSG00000177418",0,6,0,6,0,3
"ENSG00000225573",60,48,94,58,62,36
"ENSG00000284461",1,0,1,2,0,1
"ENSG00000271064",3,0,4,0,3,2
"ENSG00000232546",12,22,30,16,5,12
"ENSG00000230295",7,31,20,7,9,20
"ENSG00000212568",0,0,0,0,0,1
"ENSG00000179131",0,6,7,110,0,4
"ENSG00000274135",0,2,1,0,0,0
"ENSG00000106560",4,0,12,0,2,0
"ENSG00000213203",0,0,2,0,0,0
"ENSG00000281887",0,0,0,0,0,0
"ENSG00000177590",0,0,0,0,0,0
"ENSG00000241134",0,0,0,1,0,0
"ENSG00000106565",18,6,23,4,16,25
"ENSG00000002933",11,0,50,4,10,22
"ENSG00000235945",0,0,2,2,0,0
"ENSG00000252115",0,0,0,0,0,0
"ENSG00000222150",0,0,0,0,0,0
"ENSG00000227199",65,32,164,71,120,48
"ENSG00000275359",0,0,0,0,0,0
"ENSG00000277583",0,0,0,0,0,0
"ENSG00000214188",5,3,12,2,1,0
"ENSG00000288635",0,0,0,0,0,0
"ENSG00000273596",0,0,0,0,0,0
"ENSG00000273571",0,0,0,0,0,0
"ENSG00000276100",0,0,0,0,0,0
"ENSG00000274606",0,0,0,0,0,0
"ENSG00000228368",0,0,0,0,0,0
"ENSG00000213050",0,0,2,1,0,0
"ENSG00000283923",0,0,0,0,0,0
"ENSG00000226367",2,0,0,1,0,0
"ENSG00000287829",0,0,2,2,0,0
"ENSG00000274344",0,0,0,0,0,0
"ENSG00000275054",0,0,0,0,0,0
"ENSG00000227532",0,0,0,0,0,0
"ENSG00000278526",0,0,0,0,0,0
"ENSG00000278482",0,0,0,0,0,0
"ENSG00000230785",0,0,0,0,0,0
"ENSG00000224042",0,0,0,0,0,0
"ENSG00000230605",0,0,0,0,0,0
"ENSG00000201354",0,0,0,0,0,0
"ENSG00000285904",5,2,4,7,4,4
"ENSG00000240173",3,2,2,0,0,0
"ENSG00000133597",697,758,591,758,584,816
"ENSG00000090266",1644,2792,2566,2511,1502,2110
"ENSG00000240889",14,22,16,15,15,23
"ENSG00000271932",0,0,0,0,0,0
"ENSG00000271611",0,0,0,0,0,0
"ENSG00000242703",0,0,0,10,0,2
"ENSG00000090263",1446,1786,1938,1416,1340,1382
"ENSG00000105865",304,355,423,319,247,304
"ENSG00000270992",0,0,0,0,0,0
"ENSG00000158516",23,6,16,189,4,259
"ENSG00000128510",19,2,7,48,2,86
"ENSG00000259920",0,4,8,5,2,0
"ENSG00000272701",9,17,26,20,13,16
"ENSG00000106484",5965,6790,11670,22883,6529,13775
"ENSG00000277269",0,0,0,0,0,0
"ENSG00000278055",0,0,0,0,0,0
"ENSG00000274500",0,0,0,0,0,0
"ENSG00000270823",6,15,23,45,9,32
"ENSG00000199043",0,0,0,0,0,0
"ENSG00000270953",22,16,43,23,18,45
"ENSG00000276213",0,0,2,1,0,0
"ENSG00000178234",4608,1745,4089,1608,2266,1952
"ENSG00000229591",21,9,17,5,7,8
"ENSG00000213188",2,3,4,2,4,2
"ENSG00000270405",25,37,0,0,13,10
"ENSG00000204894",15,29,0,0,7,7
"ENSG00000241007",2,3,3,50,0,21
"ENSG00000253088",0,0,0,0,0,0
"ENSG00000241735",4,6,4,6,0,1
"ENSG00000020219",2,2,8,0,0,0
"ENSG00000261455",68,98,128,194,64,110
"ENSG00000231139",0,0,0,0,0,0
"ENSG00000225416",6,0,2,4,5,4
"ENSG00000160917",4475,4538,7054,4440,3313,3426
"ENSG00000228335",11,31,14,18,12,11
"ENSG00000241468",3873,4714,5227,4400,2976,2883
"ENSG00000198556",234,607,596,477,292,454
"ENSG00000160908",1149,1490,1642,1351,940,1253
"ENSG00000221909",456,730,785,704,445,594
"ENSG00000197343",2426,3860,4355,3663,1932,3101
"ENSG00000272647",0,0,0,0,0,0
"ENSG00000244219",12,2,34,10,14,2
"ENSG00000197037",831,2402,1601,2119,781,1844
"ENSG00000224448",3,19,7,7,1,1
"ENSG00000106258",33,190,86,181,28,226
"ENSG00000282277",0,0,0,0,0,0
"ENSG00000160870",1,4,4,0,4,7
"ENSG00000273407",0,0,3,0,0,0
"ENSG00000261511",0,0,0,0,0,0
"ENSG00000260445",0,0,0,0,0,0
"ENSG00000260524",0,0,0,0,0,0
"ENSG00000176402",46,28,135,22,51,9
"ENSG00000280144",0,0,0,0,0,0
"ENSG00000174469",6361,24354,11920,29705,4252,18737
"ENSG00000274127",0,1,0,0,0,0
"ENSG00000274118",0,0,0,0,0,0
"ENSG00000236795",0,0,0,0,0,0
"ENSG00000226857",0,0,0,0,0,0
"ENSG00000232391",0,1,1,2,0,0
"ENSG00000221442",0,0,0,0,0,0
"ENSG00000230190",0,0,0,0,0,0
"ENSG00000270634",0,0,0,0,0,0
"ENSG00000207318",0,0,0,0,0,0
"ENSG00000251936",0,0,0,0,0,0
"ENSG00000242266",0,0,0,0,0,0
"ENSG00000199370",0,0,0,0,0,0
"ENSG00000243374",0,0,0,3,0,0
"ENSG00000274133",0,0,0,0,0,0
"ENSG00000283504",0,0,2,0,0,0
"ENSG00000283648",0,0,0,0,0,0
"ENSG00000218586",17,6,28,28,16,22
"ENSG00000280890",2,1,0,5,0,0
"ENSG00000237210",0,0,0,0,0,2
"ENSG00000230564",0,2,0,4,0,4
"ENSG00000230936",4,0,2,4,0,0
"ENSG00000230882",155,65,324,50,78,52
"ENSG00000251798",1,0,0,0,0,0
"ENSG00000224273",21,3,23,8,15,7
"ENSG00000213549",0,0,16,1,3,2
"ENSG00000177679",1301,460,2577,214,1291,357
"ENSG00000170027",17013,30789,28565,29315,18682,23328
"ENSG00000213548",0,0,0,1,0,0
"ENSG00000146700",1018,814,3157,618,797,543
"ENSG00000188372",295,23,295,14,445,43
"ENSG00000233980",1,0,0,0,1,0
"ENSG00000250614",0,1,0,0,1,3
"ENSG00000106211",5700,5410,10774,7468,5386,6900
"ENSG00000214960",61,204,84,405,46,256
"ENSG00000224683",2,2,0,2,2,1
"ENSG00000229688",5,0,2,4,2,5
"ENSG00000171243",4,84,18,225,4,55
"ENSG00000272537",0,0,0,0,0,0
"ENSG00000205858",0,0,0,0,0,0
"ENSG00000224280",0,2,3,21,0,10
"ENSG00000272361",0,8,3,17,0,3
"ENSG00000287799",2,7,5,3,1,4
"ENSG00000234432",14,34,23,41,9,23
"ENSG00000230733",0,0,0,0,0,0
"ENSG00000207973",8,16,6,19,11,13
"ENSG00000075624",334239,327385,438416,289606,264124,257755
"ENSG00000272719",7,4,2,4,2,2
"ENSG00000228974",0,8,0,1,0,2
"ENSG00000075618",28907,80886,42248,92162,20456,62254
"ENSG00000237738",0,1,1,0,0,0
"ENSG00000283419",0,0,0,0,0,0
"ENSG00000082014",133,141,548,560,97,611
"ENSG00000135164",4762,7355,8037,4821,3808,5077
"ENSG00000106404",273,456,558,323,237,505
"ENSG00000213265",0,0,0,0,0,0
"ENSG00000196652",1919,2921,3009,2557,1642,2200
"ENSG00000166448",288,0,642,8,478,27
"ENSG00000002726",5,8,4,0,0,6
"ENSG00000129103",3584,4492,6429,4400,2602,3534
"ENSG00000011275",4457,3873,5889,3552,3617,3275
"ENSG00000164542",177,263,155,508,18,370
"ENSG00000106443",4855,5172,6993,4178,4132,4352
"ENSG00000106477",634,763,1339,536,538,552
"ENSG00000229626",0,0,0,0,0,0
